user_id,item_id,event_type,event_weight,timestamp
U0210,I0087,cart,3.0,2025-10-06
U0031,I0167,cart,3.0,2025-10-06
U0359,I0132,cart,3.0,2025-10-06
U0146,I0142,view,1.0,2025-10-06
U0123,I0170,cart,3.0,2025-10-06
U0222,I0103,purchase,7.0,2025-10-06
U0245,I0055,cart,3.0,2025-10-06
U0222,I0135,view,1.0,2025-10-06
U0425,I0025,purchase,7.0,2025-10-06
U0019,I0169,view,1.0,2025-10-06
U0164,I0132,view,1.0,2025-10-06
U0003,I0047,purchase,7.0,2025-10-06
U0359,I0141,view,1.0,2025-10-06
U0222,I0092,view,1.0,2025-10-06
U0359,I0132,view,1.0,2025-10-06
U0127,I0136,cart,3.0,2025-10-06
U0359,I0132,cart,3.0,2025-10-06
U0446,I0148,cart,3.0,2025-10-06
U0343,I0023,cart,3.0,2025-10-06
U0247,I0048,view,1.0,2025-10-06
U0337,I0179,cart,3.0,2025-10-06
U0115,I0011,view,1.0,2025-10-06
U0374,I0111,cart,3.0,2025-10-06
U0449,I0126,purchase,7.0,2025-10-06
U0009,I0078,view,1.0,2025-10-06
U0220,I0143,cart,3.0,2025-10-06
U0200,I0143,purchase,7.0,2025-10-06
U0220,I0143,purchase,7.0,2025-10-06
U0167,I0143,cart,3.0,2025-10-06
U0249,I0064,view,1.0,2025-10-06
U0060,I0001,view,1.0,2025-10-06
U0340,I0156,cart,3.0,2025-10-06
U0144,I0035,view,1.0,2025-10-06
U0361,I0062,purchase,7.0,2025-10-06
U0249,I0036,view,1.0,2025-10-06
U0150,I0159,cart,3.0,2025-10-06
U0224,I0061,cart,3.0,2025-10-06
U0240,I0115,purchase,7.0,2025-10-06
U0011,I0060,purchase,7.0,2025-10-06
U0225,I0031,purchase,7.0,2025-10-06
U0053,I0150,cart,3.0,2025-10-06
U0226,I0115,purchase,7.0,2025-10-06
U0053,I0117,purchase,7.0,2025-10-06
U0226,I0029,purchase,7.0,2025-10-06
U0351,I0162,purchase,7.0,2025-10-06
U0447,I0163,view,1.0,2025-10-06
U0012,I0113,view,1.0,2025-10-06
U0226,I0158,cart,3.0,2025-10-06
U0109,I0021,cart,3.0,2025-10-06
U0109,I0017,view,1.0,2025-10-06
U0205,I0036,purchase,7.0,2025-10-06
U0110,I0082,view,1.0,2025-10-06
U0158,I0066,purchase,7.0,2025-10-06
U0106,I0012,purchase,7.0,2025-10-06
U0418,I0149,view,1.0,2025-10-06
U0016,I0083,cart,3.0,2025-10-06
U0239,I0096,purchase,7.0,2025-10-06
U0158,I0066,cart,3.0,2025-10-06
U0057,I0108,purchase,7.0,2025-10-06
U0224,I0061,view,1.0,2025-10-06
U0072,I0109,view,1.0,2025-10-06
U0016,I0083,purchase,7.0,2025-10-06
U0055,I0176,purchase,7.0,2025-10-06
U0126,I0033,view,1.0,2025-10-06
U0224,I0061,view,1.0,2025-10-06
U0238,I0083,cart,3.0,2025-10-06
U0358,I0083,cart,3.0,2025-10-06
U0349,I0019,cart,3.0,2025-10-06
U0357,I0047,purchase,7.0,2025-10-06
U0377,I0013,view,1.0,2025-10-06
U0447,I0063,purchase,7.0,2025-10-06
U0062,I0026,purchase,7.0,2025-10-06
U0355,I0131,view,1.0,2025-10-06
U0184,I0146,purchase,7.0,2025-10-06
U0037,I0127,purchase,7.0,2025-10-06
U0368,I0099,cart,3.0,2025-10-06
U0442,I0176,cart,3.0,2025-10-06
U0194,I0094,view,1.0,2025-10-06
U0037,I0170,view,1.0,2025-10-06
U0067,I0173,purchase,7.0,2025-10-06
U0385,I0179,view,1.0,2025-10-06
U0044,I0078,view,1.0,2025-10-06
U0118,I0176,view,1.0,2025-10-06
U0096,I0121,cart,3.0,2025-10-06
U0096,I0121,cart,3.0,2025-10-06
U0263,I0001,view,1.0,2025-10-06
U0036,I0167,view,1.0,2025-10-06
U0426,I0159,view,1.0,2025-10-06
U0154,I0106,purchase,7.0,2025-10-06
U0368,I0099,cart,3.0,2025-10-06
U0324,I0151,cart,3.0,2025-10-06
U0371,I0002,purchase,7.0,2025-10-06
U0386,I0052,purchase,7.0,2025-10-06
U0408,I0018,view,1.0,2025-10-06
U0323,I0024,purchase,7.0,2025-10-06
U0387,I0148,cart,3.0,2025-10-06
U0267,I0109,view,1.0,2025-10-06
U0153,I0143,purchase,7.0,2025-10-06
U0046,I0077,purchase,7.0,2025-10-06
U0210,I0041,purchase,7.0,2025-10-06
U0269,I0017,view,1.0,2025-10-06
U0412,I0037,purchase,7.0,2025-10-06
U0155,I0031,view,1.0,2025-10-06
U0327,I0017,view,1.0,2025-10-06
U0143,I0026,cart,3.0,2025-10-06
U0197,I0122,cart,3.0,2025-10-06
U0252,I0174,cart,3.0,2025-10-06
U0362,I0117,view,1.0,2025-10-06
U0101,I0111,purchase,7.0,2025-10-06
U0216,I0095,view,1.0,2025-10-06
U0144,I0125,purchase,7.0,2025-10-06
U0253,I0050,cart,3.0,2025-10-06
U0219,I0143,cart,3.0,2025-10-06
U0022,I0037,purchase,7.0,2025-10-06
U0219,I0143,view,1.0,2025-10-06
U0251,I0074,purchase,7.0,2025-10-06
U0335,I0046,purchase,7.0,2025-10-06
U0171,I0126,purchase,7.0,2025-10-06
U0382,I0056,purchase,7.0,2025-10-06
U0258,I0153,purchase,7.0,2025-10-06
U0365,I0042,cart,3.0,2025-10-06
U0331,I0061,view,1.0,2025-10-06
U0335,I0059,view,1.0,2025-10-06
U0065,I0048,view,1.0,2025-10-06
U0381,I0079,view,1.0,2025-10-06
U0100,I0147,purchase,7.0,2025-10-06
U0356,I0100,view,1.0,2025-10-07
U0448,I0022,cart,3.0,2025-10-07
U0046,I0154,cart,3.0,2025-10-07
U0051,I0030,purchase,7.0,2025-10-07
U0371,I0002,cart,3.0,2025-10-07
U0370,I0080,purchase,7.0,2025-10-07
U0042,I0070,cart,3.0,2025-10-07
U0049,I0116,cart,3.0,2025-10-07
U0371,I0002,view,1.0,2025-10-07
U0367,I0070,cart,3.0,2025-10-07
U0082,I0061,cart,3.0,2025-10-07
U0374,I0089,view,1.0,2025-10-07
U0047,I0107,view,1.0,2025-10-07
U0043,I0086,purchase,7.0,2025-10-07
U0155,I0004,cart,3.0,2025-10-07
U0362,I0117,cart,3.0,2025-10-07
U0155,I0031,view,1.0,2025-10-07
U0001,I0153,purchase,7.0,2025-10-07
U0369,I0115,cart,3.0,2025-10-07
U0043,I0175,cart,3.0,2025-10-07
U0297,I0035,purchase,7.0,2025-10-07
U0363,I0009,purchase,7.0,2025-10-07
U0306,I0097,view,1.0,2025-10-07
U0137,I0026,view,1.0,2025-10-07
U0044,I0024,view,1.0,2025-10-07
U0158,I0066,purchase,7.0,2025-10-07
U0360,I0138,cart,3.0,2025-10-07
U0182,I0067,view,1.0,2025-10-07
U0441,I0155,view,1.0,2025-10-07
U0355,I0131,view,1.0,2025-10-07
U0142,I0083,purchase,7.0,2025-10-07
U0066,I0001,cart,3.0,2025-10-07
U0331,I0061,view,1.0,2025-10-07
U0038,I0133,purchase,7.0,2025-10-07
U0038,I0074,cart,3.0,2025-10-07
U0390,I0113,purchase,7.0,2025-10-07
U0381,I0134,view,1.0,2025-10-07
U0316,I0144,view,1.0,2025-10-07
U0335,I0145,purchase,7.0,2025-10-07
U0335,I0153,view,1.0,2025-10-07
U0335,I0046,cart,3.0,2025-10-07
U0074,I0143,purchase,7.0,2025-10-07
U0038,I0074,view,1.0,2025-10-07
U0169,I0102,purchase,7.0,2025-10-07
U0062,I0003,purchase,7.0,2025-10-07
U0328,I0032,cart,3.0,2025-10-07
U0142,I0083,view,1.0,2025-10-07
U0035,I0008,view,1.0,2025-10-07
U0318,I0144,purchase,7.0,2025-10-07
U0388,I0072,purchase,7.0,2025-10-07
U0175,I0081,view,1.0,2025-10-07
U0071,I0078,purchase,7.0,2025-10-07
U0140,I0160,cart,3.0,2025-10-07
U0322,I0130,view,1.0,2025-10-07
U0387,I0009,purchase,7.0,2025-10-07
U0175,I0161,purchase,7.0,2025-10-07
U0337,I0125,cart,3.0,2025-10-07
U0323,I0061,purchase,7.0,2025-10-07
U0389,I0026,purchase,7.0,2025-10-07
U0174,I0124,view,1.0,2025-10-07
U0069,I0173,view,1.0,2025-10-07
U0324,I0146,view,1.0,2025-10-07
U0324,I0146,purchase,7.0,2025-10-07
U0035,I0008,cart,3.0,2025-10-07
U0173,I0077,purchase,7.0,2025-10-07
U0389,I0123,cart,3.0,2025-10-07
U0160,I0081,view,1.0,2025-10-07
U0062,I0026,view,1.0,2025-10-07
U0038,I0074,purchase,7.0,2025-10-07
U0162,I0143,purchase,7.0,2025-10-07
U0055,I0121,cart,3.0,2025-10-07
U0391,I0012,view,1.0,2025-10-07
U0041,I0001,purchase,7.0,2025-10-07
U0352,I0010,view,1.0,2025-10-07
U0161,I0085,view,1.0,2025-10-07
U0352,I0007,cart,3.0,2025-10-07
U0353,I0041,cart,3.0,2025-10-07
U0053,I0049,view,1.0,2025-10-07
U0033,I0025,view,1.0,2025-10-07
U0077,I0013,purchase,7.0,2025-10-07
U0052,I0007,view,1.0,2025-10-07
U0307,I0139,cart,3.0,2025-10-07
U0307,I0144,purchase,7.0,2025-10-07
U0355,I0126,purchase,7.0,2025-10-07
U0349,I0159,view,1.0,2025-10-07
U0349,I0019,cart,3.0,2025-10-07
U0391,I0061,view,1.0,2025-10-07
U0378,I0179,view,1.0,2025-10-07
U0339,I0070,view,1.0,2025-10-07
U0341,I0022,purchase,7.0,2025-10-07
U0059,I0152,cart,3.0,2025-10-07
U0059,I0167,cart,3.0,2025-10-07
U0344,I0135,cart,3.0,2025-10-07
U0344,I0124,view,1.0,2025-10-07
U0391,I0012,cart,3.0,2025-10-07
U0444,I0124,cart,3.0,2025-10-07
U0003,I0176,view,1.0,2025-10-07
U0313,I0128,cart,3.0,2025-10-07
U0313,I0128,view,1.0,2025-10-07
U0345,I0143,cart,3.0,2025-10-07
U0147,I0119,view,1.0,2025-10-07
U0057,I0108,cart,3.0,2025-10-07
U0057,I0137,purchase,7.0,2025-10-07
U0346,I0168,view,1.0,2025-10-07
U0345,I0066,view,1.0,2025-10-07
U0312,I0019,view,1.0,2025-10-07
U0257,I0126,cart,3.0,2025-10-07
U0433,I0112,cart,3.0,2025-10-07
U0416,I0014,cart,3.0,2025-10-07
U0128,I0029,cart,3.0,2025-10-07
U0416,I0042,view,1.0,2025-10-07
U0104,I0055,cart,3.0,2025-10-07
U0088,I0169,purchase,7.0,2025-10-07
U0281,I0177,purchase,7.0,2025-10-07
U0416,I0014,view,1.0,2025-10-07
U0245,I0155,cart,3.0,2025-10-07
U0281,I0086,view,1.0,2025-10-07
U0105,I0031,view,1.0,2025-10-07
U0127,I0136,cart,3.0,2025-10-07
U0106,I0012,view,1.0,2025-10-07
U0401,I0041,view,1.0,2025-10-07
U0437,I0032,cart,3.0,2025-10-07
U0283,I0175,cart,3.0,2025-10-07
U0201,I0147,view,1.0,2025-10-07
U0239,I0039,cart,3.0,2025-10-07
U0017,I0037,view,1.0,2025-10-07
U0017,I0068,view,1.0,2025-10-07
U0204,I0009,cart,3.0,2025-10-07
U0234,I0001,view,1.0,2025-10-07
U0419,I0174,view,1.0,2025-10-07
U0285,I0036,purchase,7.0,2025-10-07
U0089,I0108,view,1.0,2025-10-07
U0203,I0081,purchase,7.0,2025-10-07
U0108,I0159,cart,3.0,2025-10-07
U0419,I0112,view,1.0,2025-10-07
U0236,I0122,view,1.0,2025-10-07
U0284,I0082,purchase,7.0,2025-10-07
U0418,I0149,view,1.0,2025-10-07
U0088,I0164,view,1.0,2025-10-07
U0234,I0083,purchase,7.0,2025-10-07
U0103,I0098,purchase,7.0,2025-10-07
U0103,I0049,cart,3.0,2025-10-07
U0027,I0051,cart,3.0,2025-10-07
U0096,I0076,view,1.0,2025-10-07
U0261,I0046,cart,3.0,2025-10-07
U0405,I0068,view,1.0,2025-10-07
U0024,I0174,purchase,7.0,2025-10-07
U0093,I0157,view,1.0,2025-10-07
U0192,I0156,purchase,7.0,2025-10-07
U0261,I0046,purchase,7.0,2025-10-07
U0262,I0136,view,1.0,2025-10-07
U0093,I0001,cart,3.0,2025-10-07
U0193,I0022,view,1.0,2025-10-07
U0406,I0161,cart,3.0,2025-10-07
U0407,I0075,cart,3.0,2025-10-07
U0406,I0161,purchase,7.0,2025-10-07
U0094,I0046,view,1.0,2025-10-07
U0096,I0121,cart,3.0,2025-10-07
U0006,I0030,cart,3.0,2025-10-07
U0194,I0022,purchase,7.0,2025-10-07
U0195,I0179,purchase,7.0,2025-10-07
U0278,I0123,purchase,7.0,2025-10-07
U0199,I0022,cart,3.0,2025-10-07
U0102,I0082,purchase,7.0,2025-10-07
U0020,I0064,purchase,7.0,2025-10-07
U0403,I0178,purchase,7.0,2025-10-07
U0027,I0050,cart,3.0,2025-10-07
U0130,I0007,view,1.0,2025-10-07
U0129,I0060,view,1.0,2025-10-07
U0252,I0174,cart,3.0,2025-10-07
U0413,I0097,view,1.0,2025-10-07
U0134,I0026,view,1.0,2025-10-07
U0253,I0016,view,1.0,2025-10-07
U0196,I0120,cart,3.0,2025-10-07
U0257,I0129,view,1.0,2025-10-07
U0403,I0007,cart,3.0,2025-10-07
U0029,I0167,cart,3.0,2025-10-07
U0094,I0145,view,1.0,2025-10-07
U0219,I0143,view,1.0,2025-10-07
U0429,I0046,cart,3.0,2025-10-07
U0185,I0100,view,1.0,2025-10-07
U0205,I0069,cart,3.0,2025-10-07
U0111,I0002,view,1.0,2025-10-07
U0207,I0138,view,1.0,2025-10-07
U0290,I0081,cart,3.0,2025-10-07
U0117,I0095,cart,3.0,2025-10-07
U0424,I0058,purchase,7.0,2025-10-07
U0205,I0007,view,1.0,2025-10-07
U0210,I0033,cart,3.0,2025-10-07
U0112,I0090,cart,3.0,2025-10-07
U0212,I0023,view,1.0,2025-10-07
U0118,I0176,purchase,7.0,2025-10-07
U0423,I0062,cart,3.0,2025-10-07
U0118,I0020,purchase,7.0,2025-10-07
U0184,I0036,view,1.0,2025-10-07
U0112,I0167,view,1.0,2025-10-07
U0014,I0139,cart,3.0,2025-10-07
U0399,I0095,cart,3.0,2025-10-07
U0221,I0161,cart,3.0,2025-10-07
U0291,I0175,cart,3.0,2025-10-07
U0223,I0111,view,1.0,2025-10-07
U0116,I0158,cart,3.0,2025-10-07
U0211,I0008,view,1.0,2025-10-07
U0425,I0135,cart,3.0,2025-10-07
U0211,I0075,view,1.0,2025-10-07
U0425,I0002,purchase,7.0,2025-10-07
U0120,I0170,purchase,7.0,2025-10-07
U0110,I0055,cart,3.0,2025-10-07
U0422,I0038,view,1.0,2025-10-07
U0006,I0020,view,1.0,2025-10-07
U0114,I0096,view,1.0,2025-10-07
U0016,I0083,cart,3.0,2025-10-07
U0252,I0174,purchase,7.0,2025-10-08
U0021,I0164,cart,3.0,2025-10-08
U0209,I0146,view,1.0,2025-10-08
U0098,I0173,view,1.0,2025-10-08
U0251,I0074,cart,3.0,2025-10-08
U0038,I0074,cart,3.0,2025-10-08
U0098,I0042,view,1.0,2025-10-08
U0380,I0146,purchase,7.0,2025-10-08
U0043,I0175,cart,3.0,2025-10-08
U0335,I0046,cart,3.0,2025-10-08
U0257,I0134,view,1.0,2025-10-08
U0413,I0072,purchase,7.0,2025-10-08
U0252,I0175,view,1.0,2025-10-08
U0382,I0138,view,1.0,2025-10-08
U0381,I0079,cart,3.0,2025-10-08
U0216,I0141,view,1.0,2025-10-08
U0329,I0136,cart,3.0,2025-10-08
U0216,I0095,purchase,7.0,2025-10-08
U0100,I0147,view,1.0,2025-10-08
U0382,I0056,view,1.0,2025-10-08
U0364,I0168,cart,3.0,2025-10-08
U0110,I0140,purchase,7.0,2025-10-08
U0130,I0007,purchase,7.0,2025-10-08
U0385,I0011,view,1.0,2025-10-08
U0408,I0178,purchase,7.0,2025-10-08
U0324,I0146,purchase,7.0,2025-10-08
U0263,I0044,view,1.0,2025-10-08
U0266,I0108,cart,3.0,2025-10-08
U0036,I0167,view,1.0,2025-10-08
U0266,I0162,cart,3.0,2025-10-08
U0141,I0088,cart,3.0,2025-10-08
U0193,I0022,view,1.0,2025-10-08
U0141,I0136,view,1.0,2025-10-08
U0371,I0002,cart,3.0,2025-10-08
U0192,I0156,view,1.0,2025-10-08
U0192,I0024,view,1.0,2025-10-08
U0388,I0072,view,1.0,2025-10-08
U0045,I0086,view,1.0,2025-10-08
U0263,I0001,cart,3.0,2025-10-08
U0172,I0061,view,1.0,2025-10-08
U0385,I0179,view,1.0,2025-10-08
U0046,I0154,cart,3.0,2025-10-08
U0130,I0058,cart,3.0,2025-10-08
U0259,I0150,view,1.0,2025-10-08
U0368,I0138,cart,3.0,2025-10-08
U0336,I0041,purchase,7.0,2025-10-08
U0328,I0032,view,1.0,2025-10-08
U0261,I0046,purchase,7.0,2025-10-08
U0384,I0052,cart,3.0,2025-10-08
U0212,I0142,purchase,7.0,2025-10-08
U0370,I0060,cart,3.0,2025-10-08
U0435,I0008,purchase,7.0,2025-10-08
U0435,I0008,cart,3.0,2025-10-08
U0385,I0095,view,1.0,2025-10-08
U0326,I0076,cart,3.0,2025-10-08
U0119,I0143,view,1.0,2025-10-08
U0435,I0080,view,1.0,2025-10-08
U0370,I0043,cart,3.0,2025-10-08
U0435,I0075,cart,3.0,2025-10-08
U0219,I0143,purchase,7.0,2025-10-08
U0061,I0172,cart,3.0,2025-10-08
U0148,I0147,purchase,7.0,2025-10-08
U0041,I0087,cart,3.0,2025-10-08
U0418,I0149,cart,3.0,2025-10-08
U0418,I0149,purchase,7.0,2025-10-08
U0377,I0062,purchase,7.0,2025-10-08
U0202,I0153,purchase,7.0,2025-10-08
U0357,I0047,view,1.0,2025-10-08
U0002,I0074,view,1.0,2025-10-08
U0147,I0119,cart,3.0,2025-10-08
U0106,I0024,purchase,7.0,2025-10-08
U0225,I0091,cart,3.0,2025-10-08
U0358,I0083,view,1.0,2025-10-08
U0348,I0007,view,1.0,2025-10-08
U0446,I0032,view,1.0,2025-10-08
U0238,I0118,purchase,7.0,2025-10-08
U0374,I0136,purchase,7.0,2025-10-08
U0226,I0158,view,1.0,2025-10-08
U0111,I0002,purchase,7.0,2025-10-08
U0231,I0175,cart,3.0,2025-10-08
U0204,I0009,purchase,7.0,2025-10-08
U0354,I0066,purchase,7.0,2025-10-08
U0231,I0009,purchase,7.0,2025-10-08
U0375,I0061,cart,3.0,2025-10-08
U0204,I0009,view,1.0,2025-10-08
U0205,I0127,cart,3.0,2025-10-08
U0355,I0131,cart,3.0,2025-10-08
U0375,I0061,purchase,7.0,2025-10-08
U0356,I0096,view,1.0,2025-10-08
U0232,I0168,cart,3.0,2025-10-08
U0232,I0051,view,1.0,2025-10-08
U0353,I0041,cart,3.0,2025-10-08
U0109,I0116,purchase,7.0,2025-10-08
U0352,I0100,view,1.0,2025-10-08
U0346,I0111,purchase,7.0,2025-10-08
U0164,I0134,view,1.0,2025-10-08
U0346,I0119,view,1.0,2025-10-08
U0346,I0071,view,1.0,2025-10-08
U0245,I0155,view,1.0,2025-10-08
U0343,I0081,cart,3.0,2025-10-08
U0150,I0134,cart,3.0,2025-10-08
U0343,I0072,cart,3.0,2025-10-08
U0145,I0012,view,1.0,2025-10-08
U0060,I0095,view,1.0,2025-10-08
U0123,I0170,cart,3.0,2025-10-08
U0003,I0176,cart,3.0,2025-10-08
U0001,I0012,view,1.0,2025-10-08
U0015,I0096,purchase,7.0,2025-10-08
U0115,I0011,cart,3.0,2025-10-08
U0362,I0117,cart,3.0,2025-10-08
U0249,I0147,view,1.0,2025-10-08
U0219,I0111,cart,3.0,2025-10-08
U0207,I0104,cart,3.0,2025-10-08
U0010,I0136,view,1.0,2025-10-08
U0337,I0125,purchase,7.0,2025-10-08
U0113,I0024,purchase,7.0,2025-10-08
U0344,I0135,purchase,7.0,2025-10-08
U0358,I0157,cart,3.0,2025-10-08
U0418,I0105,cart,3.0,2025-10-08
U0035,I0086,view,1.0,2025-10-08
U0164,I0011,view,1.0,2025-10-08
U0446,I0032,view,1.0,2025-10-08
U0446,I0168,purchase,7.0,2025-10-08
U0001,I0030,view,1.0,2025-10-08
U0446,I0090,view,1.0,2025-10-08
U0345,I0143,cart,3.0,2025-10-08
U0417,I0159,view,1.0,2025-10-08
U0417,I0029,purchase,7.0,2025-10-08
U0243,I0160,cart,3.0,2025-10-08
U0019,I0169,purchase,7.0,2025-10-08
U0057,I0040,view,1.0,2025-10-08
U0345,I0168,view,1.0,2025-10-08
U0003,I0054,view,1.0,2025-10-08
U0417,I0029,cart,3.0,2025-10-08
U0438,I0096,view,1.0,2025-10-08
U0031,I0056,view,1.0,2025-10-08
U0005,I0165,view,1.0,2025-10-08
U0306,I0023,cart,3.0,2025-10-08
U0190,I0159,purchase,7.0,2025-10-08
U0191,I0044,cart,3.0,2025-10-08
U0191,I0053,view,1.0,2025-10-08
U0319,I0096,view,1.0,2025-10-08
U0391,I0012,view,1.0,2025-10-08
U0439,I0058,view,1.0,2025-10-08
U0437,I0032,cart,3.0,2025-10-08
U0400,I0058,cart,3.0,2025-10-08
U0138,I0075,view,1.0,2025-10-08
U0393,I0096,cart,3.0,2025-10-08
U0132,I0175,view,1.0,2025-10-08
U0311,I0161,view,1.0,2025-10-08
U0282,I0178,purchase,7.0,2025-10-08
U0282,I0178,view,1.0,2025-10-08
U0282,I0074,purchase,7.0,2025-10-08
U0085,I0081,purchase,7.0,2025-10-08
U0092,I0104,view,1.0,2025-10-08
U0305,I0054,cart,3.0,2025-10-08
U0089,I0026,purchase,7.0,2025-10-08
U0134,I0154,cart,3.0,2025-10-08
U0301,I0066,purchase,7.0,2025-10-08
U0438,I0116,cart,3.0,2025-10-08
U0190,I0014,purchase,7.0,2025-10-08
U0137,I0086,cart,3.0,2025-10-08
U0090,I0099,view,1.0,2025-10-08
U0290,I0081,view,1.0,2025-10-08
U0081,I0071,view,1.0,2025-10-08
U0093,I0120,cart,3.0,2025-10-08
U0275,I0085,cart,3.0,2025-10-08
U0032,I0008,view,1.0,2025-10-08
U0394,I0036,view,1.0,2025-10-08
U0034,I0155,cart,3.0,2025-10-08
U0275,I0026,cart,3.0,2025-10-08
U0034,I0155,cart,3.0,2025-10-08
U0032,I0008,view,1.0,2025-10-08
U0390,I0180,cart,3.0,2025-10-08
U0085,I0081,purchase,7.0,2025-10-08
U0302,I0002,cart,3.0,2025-10-08
U0292,I0051,purchase,7.0,2025-10-08
U0405,I0163,view,1.0,2025-10-08
U0192,I0122,view,1.0,2025-10-08
U0031,I0143,view,1.0,2025-10-08
U0310,I0161,view,1.0,2025-10-08
U0086,I0159,view,1.0,2025-10-08
U0400,I0041,view,1.0,2025-10-08
U0308,I0132,view,1.0,2025-10-08
U0309,I0135,view,1.0,2025-10-08
U0028,I0161,purchase,7.0,2025-10-08
U0284,I0082,view,1.0,2025-10-08
U0176,I0024,purchase,7.0,2025-10-08
U0093,I0001,view,1.0,2025-10-08
U0400,I0120,view,1.0,2025-10-08
U0102,I0004,view,1.0,2025-10-09
U0055,I0109,view,1.0,2025-10-09
U0358,I0157,view,1.0,2025-10-09
U0376,I0126,cart,3.0,2025-10-09
U0224,I0145,cart,3.0,2025-10-09
U0339,I0076,cart,3.0,2025-10-09
U0358,I0083,purchase,7.0,2025-10-09
U0226,I0158,purchase,7.0,2025-10-09
U0303,I0167,cart,3.0,2025-10-09
U0237,I0024,purchase,7.0,2025-10-09
U0357,I0054,cart,3.0,2025-10-09
U0124,I0116,cart,3.0,2025-10-09
U0226,I0158,purchase,7.0,2025-10-09
U0400,I0030,view,1.0,2025-10-09
U0380,I0095,cart,3.0,2025-10-09
U0111,I0089,purchase,7.0,2025-10-09
U0250,I0098,purchase,7.0,2025-10-09
U0189,I0056,view,1.0,2025-10-09
U0232,I0168,cart,3.0,2025-10-09
U0340,I0130,view,1.0,2025-10-09
U0433,I0112,cart,3.0,2025-10-09
U0308,I0132,view,1.0,2025-10-09
U0251,I0054,purchase,7.0,2025-10-09
U0135,I0119,purchase,7.0,2025-10-09
U0150,I0113,view,1.0,2025-10-09
U0202,I0064,purchase,7.0,2025-10-09
U0307,I0044,purchase,7.0,2025-10-09
U0074,I0111,cart,3.0,2025-10-09
U0001,I0153,purchase,7.0,2025-10-09
U0050,I0148,purchase,7.0,2025-10-09
U0380,I0095,purchase,7.0,2025-10-09
U0444,I0124,view,1.0,2025-10-09
U0373,I0016,view,1.0,2025-10-09
U0431,I0146,cart,3.0,2025-10-09
U0207,I0056,view,1.0,2025-10-09
U0055,I0030,purchase,7.0,2025-10-09
U0102,I0004,view,1.0,2025-10-09
U0414,I0161,cart,3.0,2025-10-09
U0350,I0024,view,1.0,2025-10-09
U0222,I0016,view,1.0,2025-10-09
U0378,I0019,purchase,7.0,2025-10-09
U0050,I0119,view,1.0,2025-10-09
U0169,I0052,view,1.0,2025-10-09
U0226,I0158,purchase,7.0,2025-10-09
U0203,I0081,purchase,7.0,2025-10-09
U0103,I0049,view,1.0,2025-10-09
U0028,I0161,cart,3.0,2025-10-09
U0421,I0095,view,1.0,2025-10-09
U0105,I0121,cart,3.0,2025-10-09
U0289,I0009,view,1.0,2025-10-09
U0239,I0111,cart,3.0,2025-10-09
U0041,I0001,view,1.0,2025-10-09
U0185,I0083,purchase,7.0,2025-10-09
U0007,I0172,purchase,7.0,2025-10-09
U0052,I0095,purchase,7.0,2025-10-09
U0282,I0120,cart,3.0,2025-10-09
U0138,I0049,cart,3.0,2025-10-09
U0346,I0152,purchase,7.0,2025-10-09
U0106,I0061,purchase,7.0,2025-10-09
U0306,I0072,cart,3.0,2025-10-09
U0307,I0139,view,1.0,2025-10-09
U0232,I0168,purchase,7.0,2025-10-09
U0354,I0066,view,1.0,2025-10-09
U0109,I0029,view,1.0,2025-10-09
U0011,I0080,view,1.0,2025-10-09
U0126,I0033,purchase,7.0,2025-10-09
U0287,I0007,purchase,7.0,2025-10-09
U0002,I0018,view,1.0,2025-10-09
U0179,I0033,cart,3.0,2025-10-09
U0002,I0007,purchase,7.0,2025-10-09
U0230,I0150,cart,3.0,2025-10-09
U0158,I0088,purchase,7.0,2025-10-09
U0178,I0063,view,1.0,2025-10-09
U0145,I0024,cart,3.0,2025-10-09
U0342,I0010,purchase,7.0,2025-10-09
U0439,I0150,purchase,7.0,2025-10-09
U0402,I0067,view,1.0,2025-10-09
U0342,I0007,purchase,7.0,2025-10-09
U0379,I0090,purchase,7.0,2025-10-09
U0234,I0001,cart,3.0,2025-10-09
U0233,I0168,view,1.0,2025-10-09
U0041,I0001,purchase,7.0,2025-10-09
U0227,I0066,view,1.0,2025-10-09
U0227,I0124,view,1.0,2025-10-09
U0228,I0178,view,1.0,2025-10-09
U0089,I0137,purchase,7.0,2025-10-09
U0416,I0014,cart,3.0,2025-10-09
U0355,I0180,view,1.0,2025-10-09
U0010,I0136,purchase,7.0,2025-10-09
U0281,I0177,view,1.0,2025-10-09
U0419,I0040,cart,3.0,2025-10-09
U0443,I0001,view,1.0,2025-10-09
U0134,I0154,view,1.0,2025-10-09
U0104,I0004,cart,3.0,2025-10-09
U0177,I0133,cart,3.0,2025-10-09
U0038,I0074,view,1.0,2025-10-09
U0361,I0062,view,1.0,2025-10-09
U0410,I0179,cart,3.0,2025-10-09
U0441,I0176,view,1.0,2025-10-09
U0022,I0093,purchase,7.0,2025-10-09
U0435,I0008,purchase,7.0,2025-10-09
U0154,I0051,view,1.0,2025-10-09
U0368,I0112,view,1.0,2025-10-09
U0192,I0090,cart,3.0,2025-10-09
U0261,I0081,cart,3.0,2025-10-09
U0426,I0115,purchase,7.0,2025-10-09
U0176,I0081,cart,3.0,2025-10-09
U0412,I0037,purchase,7.0,2025-10-09
U0272,I0081,purchase,7.0,2025-10-09
U0092,I0104,purchase,7.0,2025-10-09
